transaction_id,account_id,time,amount,type
213c2ac-27bd-4074-be4b-95ed1cca8e5,221f2aa-f3d5-478d-b8f6-983c3aca576,023-09-27T17:31:38,-283.05,Debit
32fa22b-eefc-475f-8607-552471e5576,221f2aa-f3d5-478d-b8f6-983c3aca576,022-11-14T09:16:55,722.6,ATM
6010e5c-51ed-428a-af23-b14e2f28137,221f2aa-f3d5-478d-b8f6-983c3aca576,022-12-14T12:09:00,5.3,Debit
6007a1d-4d9e-4b40-bc60-32cf23a34e3,221f2aa-f3d5-478d-b8f6-983c3aca576,023-09-13T11:37:45,-638.52,Debit
1d34bb9-5dba-4ab4-bbae-6b11793e458,221f2aa-f3d5-478d-b8f6-983c3aca576,023-02-18T01:32:41,376.16,Debit
c41b62b-4690-4a7b-9d17-c0745aa8345,221f2aa-f3d5-478d-b8f6-983c3aca576,022-11-06T22:46:13,52.93,ATM
ca97980-ab94-4e56-9321-dec2edb1984,69de036-7f62-499e-b1a3-f15291aa63c,023-01-07T00:12:42,-352.0,Wire Transfer
e8578d6-6a12-41fb-8a11-4ea477c8074,69de036-7f62-499e-b1a3-f15291aa63c,023-03-21T02:39:54,-542.63,ATM
127c90d-9bf6-4a3b-9b26-4b5914cc054,69de036-7f62-499e-b1a3-f15291aa63c,023-08-29T14:22:18,644.49,Check
c88b4c6-614a-4eb8-b0e5-7bfa291648f,69de036-7f62-499e-b1a3-f15291aa63c,023-08-20T03:24:10,246.4,ATM
64a3dab-6c50-4e97-a7dd-133c851d079,ac92a60-005e-4629-a220-cd9e845e35c,022-10-12T08:29:57,-984.7,Debit
51214af-c32d-446a-9e0b-9ec2ea4cfa1,ac92a60-005e-4629-a220-cd9e845e35c,022-11-13T12:39:56,-445.54,Debit
71e9e21-4a1f-4809-8d90-e0d59f95811,ef26072-8474-4313-8274-12063e948de,023-01-25T15:12:05,595.57,Debit
f13c8c4-3047-4023-88c1-78ff0048407,ef26072-8474-4313-8274-12063e948de,022-11-14T09:47:32,-835.36,Check
78a5d30-8423-4115-9fd1-e58ea2c045c,ef26072-8474-4313-8274-12063e948de,023-02-19T13:42:01,289.22,ATM
88b9ce6-767f-4256-9705-b6e57755568,ef26072-8474-4313-8274-12063e948de,022-11-17T15:48:42,916.71,Debit
e68b505-9866-4699-9216-5920d73400b,6d86ef8-1753-476b-837a-16a8bebff98,023-01-18T16:14:51,-235.85,Debit
0f8f531-fa75-4e61-9487-750f1509ba8,6d86ef8-1753-476b-837a-16a8bebff98,022-11-29T05:59:19,-750.94,Debit
50a8f02-08a9-46db-b189-6d8ca308602,6d86ef8-1753-476b-837a-16a8bebff98,023-09-24T10:41:41,337.69,ATM
3e00197-eb27-48bf-b38e-877c05c9693,6d86ef8-1753-476b-837a-16a8bebff98,023-09-26T02:24:00,-137.92,Debit
3ebd1a5-f3e1-43fa-a6d8-1928e022b77,6d86ef8-1753-476b-837a-16a8bebff98,023-03-12T18:10:06,95.23,Debit
82798fb-ed4a-4e75-944f-acc0f984f37,6d86ef8-1753-476b-837a-16a8bebff98,023-07-16T10:58:34,319.57,Check
94a04a1-ea09-4909-9755-fc45814af83,6d86ef8-1753-476b-837a-16a8bebff98,023-09-06T00:21:25,722.31,ATM
7a23979-01de-4294-8c04-f53c81f6ba5,6d86ef8-1753-476b-837a-16a8bebff98,023-01-01T16:35:55,787.57,Check
5192d97-8b79-443a-bce8-9021d7bbaf2,6d86ef8-1753-476b-837a-16a8bebff98,023-02-18T01:32:41,-222.92,Debit
1f0d451-d25b-4572-bdfc-5d29895f46e,15e0a18-529c-40f9-a8de-1da8982a36d,022-10-31T13:00:23,-948.46,Debit
d5a2a31-e515-4fcb-a6d6-aa3f5a327fe,15e0a18-529c-40f9-a8de-1da8982a36d,023-05-14T05:30:25,276.69,ATM
96be3d7-dc16-49b2-a514-e7c10f4c633,15e0a18-529c-40f9-a8de-1da8982a36d,023-02-24T11:17:57,-194.23,Debit
9f32381-d96b-4650-b586-af162a629da,15e0a18-529c-40f9-a8de-1da8982a36d,023-04-03T20:07:44,-295.26,Check
0a2d411-139c-4420-99fd-a30cf8d4125,15e0a18-529c-40f9-a8de-1da8982a36d,023-05-31T05:01:34,610.88,Debit
b8fe295-a79a-4dc1-a60a-cca5efb2155,15e0a18-529c-40f9-a8de-1da8982a36d,023-06-26T19:45:58,-942.69,Debit
1a94467-529c-4c03-8319-73cefa26b40,d74ee24-2b4d-4e91-b52f-d49648344f8,023-05-16T16:24:15,91.48,Check
f6079b3-d239-4532-9e45-ca9942c8933,d74ee24-2b4d-4e91-b52f-d49648344f8,023-07-25T16:20:50,842.16,Wire Transfer
44e4595-d492-4821-81b8-4d5907e752a,d74ee24-2b4d-4e91-b52f-d49648344f8,023-05-10T19:40:28,-310.54,Check
7d0f4d5-338c-40b6-8ff7-e15ee7e450f,d399714-33c3-4857-95ef-db5c106be43,023-01-27T10:45:26,-597.22,Check
0be6011-c17a-4f07-9d89-33b55a480fe,d399714-33c3-4857-95ef-db5c106be43,023-06-20T04:06:37,245.55,Debit
c972d85-6dee-4784-83b1-e4e76ff87e1,d399714-33c3-4857-95ef-db5c106be43,023-06-30T18:04:50,-476.25,Debit
b607ce3-7902-43bc-8c84-1fe379f9949,d399714-33c3-4857-95ef-db5c106be43,023-03-17T06:15:18,267.82,Debit
9a51a09-3aca-48c2-b815-6adde0fd293,d399714-33c3-4857-95ef-db5c106be43,023-09-28T22:57:55,-995.49,Check
aa3c0c3-b509-453d-b0ac-cda82a437b9,d399714-33c3-4857-95ef-db5c106be43,022-12-06T12:11:21,-929.89,Debit
92b4c79-a261-4ef2-bb98-a0a7d154e1f,ef26072-8474-4313-8274-12063e948de,023-01-18T17:31:38,720.8,Debit
1543dc0-3ec2-4f95-acd9-721144fd8d5,ef26072-8474-4313-8274-12063e948de,023-04-08T06:08:01,-563.0,Check
64ed7d3-1bcd-44f5-81a1-29faa11261a,ef26072-8474-4313-8274-12063e948de,023-06-15T06:25:22,301.68,Check
607f58a-6f10-4da5-a9a0-a8c5f603acc,ef26072-8474-4313-8274-12063e948de,023-02-03T14:34:58,57.84,Check
f085791-309d-4687-a080-a845223c838,ef26072-8474-4313-8274-12063e948de,023-06-30T09:29:33,608.54,Debit
942ce5c-8ab6-4688-ae9a-1daab12dfb6,ef26072-8474-4313-8274-12063e948de,023-09-30T03:35:28,991.36,ATM
030c9dd-01a9-4b92-81af-74aec4e7fae,ef26072-8474-4313-8274-12063e948de,023-01-17T06:51:31,-419.84,Check
b692cc5-be4d-4f7c-b627-1a26855ae8d,ef26072-8474-4313-8274-12063e948de,023-01-28T08:05:07,421.66,Debit
e3927d1-eaa3-421d-bc95-ea7ea40b65d,d032606-fb07-4883-9710-5461eaec819,023-08-14T04:50:24,-82.17,Check
857daa2-14e2-419a-858a-53d79535314,d032606-fb07-4883-9710-5461eaec819,022-10-25T08:21:13,-458.56,Check
d1f2965-55e7-4db3-ae00-75b0dcb8025,d032606-fb07-4883-9710-5461eaec819,023-02-24T19:56:14,619.59,Debit
2b5f55a-0548-472d-803b-e3c9aca8522,d032606-fb07-4883-9710-5461eaec819,023-03-10T20:10:19,-305.3,Check
4bd7aed-0137-4ebd-a22b-95b6af37066,d032606-fb07-4883-9710-5461eaec819,023-09-04T12:23:53,698.8,Wire Transfer
ca13c7c-ac7c-40e9-981b-87bf2f9647b,d032606-fb07-4883-9710-5461eaec819,023-05-09T15:36:52,494.24,Debit
939e583-2ec4-4e8d-92af-97a0b69d0cc,d032606-fb07-4883-9710-5461eaec819,023-07-16T00:08:57,251.58,Debit
242b00a-978b-4ac9-9e28-5a9c13bcead,97196ee-8704-4c54-9ea5-8de94dac318,023-05-21T03:23:33,-271.04,Debit
c57387c-ee6d-4091-b9bd-8f6772d9a75,97196ee-8704-4c54-9ea5-8de94dac318,023-01-10T09:14:31,99.52,ATM
09f0ca8-118f-402a-afe2-134128243e5,97196ee-8704-4c54-9ea5-8de94dac318,022-12-01T04:34:46,313.24,Wire Transfer
558ada9-d8d9-4658-9eeb-20bc44da674,97196ee-8704-4c54-9ea5-8de94dac318,023-09-12T09:14:38,-88.14,Debit
c5821e3-cc5b-4b37-9806-0280e698c85,97196ee-8704-4c54-9ea5-8de94dac318,023-02-15T08:41:45,-995.95,Check
e8d86e2-615b-4c6d-8b62-5444c439095,97196ee-8704-4c54-9ea5-8de94dac318,023-08-29T14:22:18,-566.71,Check
320fb91-92a8-4e31-b7aa-49d80e222ee,97196ee-8704-4c54-9ea5-8de94dac318,022-11-16T22:06:51,72.91,Debit
7f08abe-3f9b-442f-922d-b0599aec91f,97196ee-8704-4c54-9ea5-8de94dac318,023-07-27T06:14:15,239.59,ATM
b900ee1-42fc-4e78-8fae-4503de29245,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-09-07T10:35:28,-555.47,ATM
2510515-af78-477c-a101-b7edd4a19fb,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-09-18T02:09:18,462.61,Check
ccb4acd-d267-447c-a4ce-4e4a98b17eb,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-09-18T11:29:10,-487.95,Debit
f456c78-db33-4bf8-abb5-9d479cd25b7,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-06-06T09:48:09,-921.64,Check
e68b505-9866-4699-9216-5920d73400b,5ddb048-e104-46e3-977e-40f6cd6f6eb,022-12-13T17:28:48,-451.08,Debit
e30251d-8123-4c0f-8611-d8f3647538d,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-05-29T08:51:04,-763.96,Debit
e3927d1-eaa3-421d-bc95-ea7ea40b65d,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-09-13T04:41:39,-166.03,ATM
1c2fbd5-d994-4141-a413-f227f0949ef,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-05-25T13:05:05,-760.42,Debit
fca6fd2-edc3-430c-9767-cdaa4022a9f,5ddb048-e104-46e3-977e-40f6cd6f6eb,022-12-20T15:34:36,-638.82,Debit
252904d-4126-4ea4-b7c3-c0deeb7c961,16268bd-e67e-4d89-b68b-8e27b216ed5,023-05-29T05:00:35,697.79,Debit
1f39b9f-e92e-465f-a170-28cc93a6e95,16268bd-e67e-4d89-b68b-8e27b216ed5,023-03-17T14:39:52,-430.29,Debit
72e26b1-ffe1-4f85-a80b-6a47ad40e2d,16268bd-e67e-4d89-b68b-8e27b216ed5,022-12-04T01:19:21,225.86,Debit
50b1beb-93d9-45f5-bdb4-d4c98a861ef,16268bd-e67e-4d89-b68b-8e27b216ed5,022-12-26T04:13:45,-492.15,Check
70f86f4-c3d8-413d-ba2d-b8aa37b8ec5,16268bd-e67e-4d89-b68b-8e27b216ed5,023-09-04T18:03:37,-643.03,Check
c2834dc-6c15-4dc0-b4a7-ccbc6aca626,16268bd-e67e-4d89-b68b-8e27b216ed5,023-04-14T15:44:13,572.16,ATM
85288d9-f722-4fa9-b13c-39f6a35f495,16268bd-e67e-4d89-b68b-8e27b216ed5,023-02-26T08:20:32,-49.4,Debit
d1d8657-4c49-43fd-9d78-b495ac669c2,16268bd-e67e-4d89-b68b-8e27b216ed5,023-08-21T16:06:51,-735.59,Wire Transfer
2d26196-5342-4760-8b56-2690e81933d,16268bd-e67e-4d89-b68b-8e27b216ed5,023-01-28T08:05:07,-60.6,Debit
ff66697-1860-4c6e-8cfd-6b013e13084,87e9e31-1020-48c4-9402-23aa6809c47,023-03-15T02:25:11,-335.31,ATM
626e942-5d72-4998-a387-d6e3fc05c10,87e9e31-1020-48c4-9402-23aa6809c47,023-03-06T16:33:32,-342.33,Debit
9f32381-d96b-4650-b586-af162a629da,87e9e31-1020-48c4-9402-23aa6809c47,023-04-27T15:27:55,432.86,Check
7fb625f-53dd-4c94-beeb-955863f97ed,87e9e31-1020-48c4-9402-23aa6809c47,022-10-31T13:00:23,-507.38,Debit
8a7de19-71b5-4443-aa8a-4020193cb47,87e9e31-1020-48c4-9402-23aa6809c47,022-11-17T15:48:42,-544.46,Debit
8212d1d-1098-410e-bef4-52d8affe88b,87e9e31-1020-48c4-9402-23aa6809c47,023-07-01T11:39:43,398.71,Check
e3f63bc-785a-4bf4-91d8-bfddbd146ea,87e9e31-1020-48c4-9402-23aa6809c47,022-12-20T20:44:40,538.55,Wire Transfer
22be23e-b92b-4fac-bca1-06d27d836b7,87e9e31-1020-48c4-9402-23aa6809c47,023-05-25T11:35:58,-163.65,Debit
3322d8b-baa7-428f-8910-1407e7d1055,87e9e31-1020-48c4-9402-23aa6809c47,023-04-03T20:07:44,96.62,Debit
cd1085a-ff21-4398-a6b1-d06abcfa4f1,b8ed8ad-c179-4625-abdd-79f35fa7917,023-06-22T06:29:41,-899.49,Debit
0791817-aae6-4d14-b873-941a9098160,b8ed8ad-c179-4625-abdd-79f35fa7917,022-12-04T06:37:13,167.28,Debit
12f19c2-2edb-4879-8294-a99664fbab5,b8ed8ad-c179-4625-abdd-79f35fa7917,023-07-01T21:58:16,-917.97,Debit
050ae73-51ab-4868-920a-a1c92cbf624,b8ed8ad-c179-4625-abdd-79f35fa7917,023-01-25T00:40:18,302.71,Debit
fe67b67-eb2b-4394-b31b-072daf8610d,b8ed8ad-c179-4625-abdd-79f35fa7917,023-09-19T05:57:52,919.27,Check
dcfa951-355f-4a1c-a413-53b1120633d,b8ed8ad-c179-4625-abdd-79f35fa7917,022-12-20T15:34:36,-72.17,ATM
81a384c-aba3-49e4-b816-cdb095bac1c,b8ed8ad-c179-4625-abdd-79f35fa7917,023-01-24T22:29:52,770.72,Debit
8d40684-c505-4051-9db9-114c03300ee,b8ed8ad-c179-4625-abdd-79f35fa7917,023-02-25T10:37:09,60.29,Check
b953cea-daef-4445-b8c0-fabaa32847f,b8ed8ad-c179-4625-abdd-79f35fa7917,023-02-07T23:52:00,-51.65,Check
2d71d96-f8f1-4400-add0-2068601ca58,b8ed8ad-c179-4625-abdd-79f35fa7917,023-04-16T05:40:44,-674.38,Debit
21b58fc-de2f-449b-ab60-c67e66eee4a,97196ee-8704-4c54-9ea5-8de94dac318,023-01-19T21:11:26,-357.62,Debit
01c7121-7d40-4c7c-aa24-009cc2363e9,97196ee-8704-4c54-9ea5-8de94dac318,023-06-11T01:36:15,-902.37,ATM
11b4886-cf57-4506-8e27-8f605ae1adb,97196ee-8704-4c54-9ea5-8de94dac318,023-04-16T00:24:05,-576.39,ATM
ff66697-1860-4c6e-8cfd-6b013e13084,97196ee-8704-4c54-9ea5-8de94dac318,023-02-27T00:35:11,340.02,Check
42df83c-5af6-4f08-aa4e-8236e93a5d7,97196ee-8704-4c54-9ea5-8de94dac318,023-01-05T23:59:53,105.56,Check
bda6a25-0768-492b-a1f7-e42d26ae8e9,97196ee-8704-4c54-9ea5-8de94dac318,023-10-08T17:49:18,-915.2,ATM
e68a98b-f978-440e-9d2b-1c6533d94fd,8ae2e23-e83e-4580-a77a-3e3c89fbceb,023-03-25T08:50:35,198.2,ATM
68a7959-1f72-43ea-999d-82f2f602535,8ae2e23-e83e-4580-a77a-3e3c89fbceb,023-03-11T07:43:16,325.93,Check
a3e7eb1-4c66-4ac3-89a9-4a3a1873917,8ae2e23-e83e-4580-a77a-3e3c89fbceb,023-06-04T21:50:08,944.87,Debit
4407b16-3905-4fa1-8236-87d1a9d627a,8ae2e23-e83e-4580-a77a-3e3c89fbceb,023-04-12T12:35:03,132.81,Wire Transfer
96b9201-046a-4af9-875e-12ae84cd93b,8ae2e23-e83e-4580-a77a-3e3c89fbceb,023-03-03T06:36:33,492.17,ATM
4e0c503-83d9-496b-aef8-813bd5b42d5,8ae2e23-e83e-4580-a77a-3e3c89fbceb,023-09-18T11:29:10,-106.09,Check
6ccf976-5284-4075-a09f-7d9e27ce94a,8ae2e23-e83e-4580-a77a-3e3c89fbceb,023-02-17T18:17:44,614.94,Wire Transfer
4e0f3ce-dfd4-43b5-9e41-53cbe179a0d,6926653-58b2-49f8-ba38-151bb35a888,023-06-05T00:46:21,424.28,Check
bb88079-57e5-4a3d-86ce-b4cc6484a2b,6926653-58b2-49f8-ba38-151bb35a888,023-03-12T07:46:22,698.4,Check
54b5acf-1684-4b86-8ca7-eb2b62acd96,8475cc0-8de5-4e85-aacb-098e80796c1,023-07-24T09:53:34,-321.6,Debit
6105654-8b31-4edd-b70e-1f67733ad3b,8475cc0-8de5-4e85-aacb-098e80796c1,023-10-02T20:11:08,857.23,ATM
96b3b54-ba30-473d-9edd-0418d994737,8475cc0-8de5-4e85-aacb-098e80796c1,023-02-17T18:17:44,798.32,Wire Transfer
2bcb01a-368b-419d-86b5-c6f63a62c21,8475cc0-8de5-4e85-aacb-098e80796c1,023-01-29T21:37:02,-39.47,Debit
9bf1ba6-d168-41ca-b1d9-9045501613d,8475cc0-8de5-4e85-aacb-098e80796c1,023-03-02T00:30:23,630.46,Debit
254a68e-6156-4536-88de-042daabbe98,8475cc0-8de5-4e85-aacb-098e80796c1,023-04-08T01:12:40,424.5,Debit
4407b16-3905-4fa1-8236-87d1a9d627a,8475cc0-8de5-4e85-aacb-098e80796c1,023-01-28T16:32:55,285.25,Check
f5fe89c-2f00-45a8-9ed0-53f3b6fd4f7,8475cc0-8de5-4e85-aacb-098e80796c1,023-09-13T04:41:39,-92.0,ATM
a5ada4e-b89f-493f-9a5b-b2cb574a212,8475cc0-8de5-4e85-aacb-098e80796c1,023-04-14T08:16:41,-685.03,ATM
d389924-7e8d-473a-940e-c3083fcee5d,8475cc0-8de5-4e85-aacb-098e80796c1,023-02-27T09:07:29,953.97,Check
9a51a09-3aca-48c2-b815-6adde0fd293,7daa6f6-ba28-45bb-b8f2-a8ade35b4f1,023-02-08T07:46:08,-761.56,Debit
71e9e21-4a1f-4809-8d90-e0d59f95811,7daa6f6-ba28-45bb-b8f2-a8ade35b4f1,023-06-05T21:05:28,-684.24,Debit
08c1283-dbed-415b-8060-87cefd8122c,7daa6f6-ba28-45bb-b8f2-a8ade35b4f1,023-03-31T19:18:42,12.03,Debit
ac44890-cd0e-42d4-9780-ad7b2f69da0,518deab-3b9a-43a0-bc83-b78a0121707,023-03-14T08:40:57,389.3,Wire Transfer
d749d28-51bb-4233-be85-607dbf69312,518deab-3b9a-43a0-bc83-b78a0121707,023-05-23T12:07:57,779.31,ATM
8d4b0d2-0583-4c39-8dfc-9cfbaa24385,518deab-3b9a-43a0-bc83-b78a0121707,023-07-01T21:20:40,8.79,Debit
6c158c6-e373-4fc2-b8f1-be04d2b6edb,518deab-3b9a-43a0-bc83-b78a0121707,023-06-18T21:24:40,-187.86,ATM
e22598c-388c-4914-88a2-c74d7e06dad,518deab-3b9a-43a0-bc83-b78a0121707,023-07-24T17:44:40,691.39,Wire Transfer
7a6dd10-5a10-4b8c-86de-a65b03c1d82,518deab-3b9a-43a0-bc83-b78a0121707,022-12-13T08:47:44,-890.91,ATM
c335587-ed6b-467e-a00b-02b1bea2d5b,518deab-3b9a-43a0-bc83-b78a0121707,022-11-13T12:39:56,-545.41,Debit
50a2cff-fae4-4618-af21-e80115e512e,fff2947-2c00-45a5-a494-cb5bb5b22b8,023-03-24T11:33:42,659.61,ATM
a8f56a6-de4a-49da-9b1f-49d3dc2bf72,fff2947-2c00-45a5-a494-cb5bb5b22b8,023-08-09T12:50:03,-626.06,Debit
98b35d4-5dbf-445c-9036-7a5a5f7e9ec,fff2947-2c00-45a5-a494-cb5bb5b22b8,022-11-12T13:38:08,936.86,Debit
97cae3d-42a7-4842-86c6-4b223e1636d,fff2947-2c00-45a5-a494-cb5bb5b22b8,023-01-24T03:40:44,659.41,Check
acd8f6a-04a5-44bf-a03f-9d9ea8eaecd,fff2947-2c00-45a5-a494-cb5bb5b22b8,023-05-20T14:39:47,-265.61,ATM
09af7eb-2027-4436-a262-b4f1355a89b,fff2947-2c00-45a5-a494-cb5bb5b22b8,023-04-08T06:08:01,280.97,Debit
8e7260d-fb79-43c0-9991-56ea1b671bc,fff2947-2c00-45a5-a494-cb5bb5b22b8,023-09-27T04:38:24,-251.83,Debit
6ba2eee-2f03-4148-ba57-3f809561ee3,ac92a60-005e-4629-a220-cd9e845e35c,023-05-23T13:44:19,-459.35,Wire Transfer
546c62c-56a5-4eea-98a4-b687ffea99d,ac92a60-005e-4629-a220-cd9e845e35c,023-07-16T10:58:34,174.34,ATM
58ee710-4368-43a9-a6df-ecea0224710,ac92a60-005e-4629-a220-cd9e845e35c,022-11-09T04:16:52,-962.95,Check
ea096e2-7e7a-460a-b3ad-a7fdfb9db20,ac92a60-005e-4629-a220-cd9e845e35c,023-01-29T15:43:36,825.55,Check
7a6dd10-5a10-4b8c-86de-a65b03c1d82,ac92a60-005e-4629-a220-cd9e845e35c,023-01-05T23:59:53,-580.54,Debit
0683648-8653-4f9a-91e0-e9ae07dd552,ac92a60-005e-4629-a220-cd9e845e35c,022-12-10T13:29:40,-320.52,Debit
803c8fe-bafa-4ea4-b8cf-7a4520e8465,ac92a60-005e-4629-a220-cd9e845e35c,023-07-21T08:21:56,-806.69,Debit
09a1c0a-3f1c-41e1-ae55-9674c9db950,ac92a60-005e-4629-a220-cd9e845e35c,023-09-12T09:14:38,796.73,Debit
4c54aaf-4e38-4045-8c52-8b6d1cb2964,ac92a60-005e-4629-a220-cd9e845e35c,023-04-05T02:41:44,850.67,Debit
13c2460-1d44-4605-8fac-07d79f7b9c7,ac92a60-005e-4629-a220-cd9e845e35c,023-03-10T13:01:50,-261.82,Check
8181386-0f27-4f31-95ad-01c1d6ca6e6,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-03-12T07:46:22,516.77,Debit
1543dc0-3ec2-4f95-acd9-721144fd8d5,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-02-08T07:46:08,-528.54,Debit
0f39da3-dc36-4457-9f78-da718afb268,eb8c83f-ce15-40d9-b6f7-f913df11cd6,022-12-29T08:08:01,687.61,ATM
8e0df35-29cb-4bbc-9373-ca3a44a64b5,eb8c83f-ce15-40d9-b6f7-f913df11cd6,023-06-04T03:07:02,137.36,ATM
ccb4acd-d267-447c-a4ce-4e4a98b17eb,d032606-fb07-4883-9710-5461eaec819,023-05-31T05:01:34,-912.65,Check
68a7959-1f72-43ea-999d-82f2f602535,d032606-fb07-4883-9710-5461eaec819,023-09-09T21:27:27,485.93,ATM
f1c14d1-5c6b-4bf5-bf07-3af3fe489ef,d032606-fb07-4883-9710-5461eaec819,022-12-11T13:53:42,292.36,Debit
0f85f56-35a6-4e90-a82c-037fc98edc7,d032606-fb07-4883-9710-5461eaec819,023-07-05T19:37:27,-573.82,ATM
bb0ff45-b89f-4f35-a439-6f4d58ec249,d032606-fb07-4883-9710-5461eaec819,022-11-21T13:49:26,-79.89,ATM
6f2535a-fec7-4cdd-9d62-e9054ff2b69,d032606-fb07-4883-9710-5461eaec819,022-12-02T16:09:07,-948.75,Debit
330ff85-ea97-422a-b1e8-fcbd571d6c8,d032606-fb07-4883-9710-5461eaec819,023-01-11T07:40:12,301.06,Debit
315b5a4-972f-4346-b4fb-dccc76130cd,d032606-fb07-4883-9710-5461eaec819,023-03-25T08:50:35,-286.1,ATM
b15d765-7f83-470b-8695-fb37b89acd8,d032606-fb07-4883-9710-5461eaec819,023-02-06T17:26:25,252.8,ATM
70822fe-1afc-4adf-8f1c-136a0f3b1a9,8ef1ab2-d633-4fcf-a2ca-46c224908e4,023-02-08T22:16:21,-701.57,ATM
cc21e70-14cd-49a1-ba3d-259c83f9989,8ef1ab2-d633-4fcf-a2ca-46c224908e4,023-07-11T00:48:39,-427.15,Check
f026ff0-6d42-4ff3-821c-80dc40da578,8ef1ab2-d633-4fcf-a2ca-46c224908e4,023-07-30T18:57:30,-309.2,Debit
36e3f33-09f4-40f7-a5d5-d6da767a83c,8ef1ab2-d633-4fcf-a2ca-46c224908e4,023-01-28T04:39:41,-84.08,Wire Transfer
e047045-6d5a-479d-96c6-06cb5f75d08,5f69055-aa42-417d-aef4-2103092027f,022-12-11T16:20:38,-534.12,ATM
acc80c0-c24a-42fa-a33c-4ce4dd9f7b8,5f69055-aa42-417d-aef4-2103092027f,023-09-16T18:30:08,-943.88,ATM
2d26196-5342-4760-8b56-2690e81933d,5f69055-aa42-417d-aef4-2103092027f,023-03-10T00:00:11,-210.89,ATM
546c62c-56a5-4eea-98a4-b687ffea99d,5f69055-aa42-417d-aef4-2103092027f,023-03-11T15:35:26,-276.58,Debit
94edac3-5c03-4202-bf0d-6c22ab5fa7f,5f69055-aa42-417d-aef4-2103092027f,023-05-24T23:56:01,-75.59,Debit
ffbcdd4-1bfc-4388-965b-b7ab2412136,5f69055-aa42-417d-aef4-2103092027f,022-11-26T07:26:41,715.21,Debit
bd3b322-0cba-4acf-b82f-9872c620a36,5f69055-aa42-417d-aef4-2103092027f,023-01-29T06:56:33,-868.19,Check
568005c-3761-4f31-ac86-f4cb60e71c4,df6c0e6-4a5a-499c-891f-65319e5cc76,022-11-04T06:01:29,-250.49,Debit
f998ee5-9ace-42bd-a6da-7edb96ea438,df6c0e6-4a5a-499c-891f-65319e5cc76,023-03-14T08:40:57,744.26,Check
8e61a4e-32f2-4564-a20f-0e2f6c6e555,df6c0e6-4a5a-499c-891f-65319e5cc76,023-02-10T20:40:08,829.37,Debit
b03d7cc-6237-4307-a756-1ea153f66e6,df6c0e6-4a5a-499c-891f-65319e5cc76,023-05-15T14:42:04,586.49,Debit
ff6a885-0ea3-416f-8ffd-d2e73336adb,df6c0e6-4a5a-499c-891f-65319e5cc76,023-01-25T00:40:18,-196.72,Debit
3fcaa0c-d613-4286-8ac0-acbe79dcc68,df6c0e6-4a5a-499c-891f-65319e5cc76,023-01-15T23:33:17,257.6,Check
cd5cf0f-c6f0-452b-a57d-a1daebc4d5b,df6c0e6-4a5a-499c-891f-65319e5cc76,023-05-22T00:54:10,201.79,ATM
b27426c-6dda-4a13-9e20-dc7d7362909,df6c0e6-4a5a-499c-891f-65319e5cc76,023-06-23T11:48:25,-695.53,Check
bbc394e-c1cf-4f41-98ea-e65c3c3c9d8,df6c0e6-4a5a-499c-891f-65319e5cc76,023-07-26T09:33:44,99.38,Check
07eca7e-5852-4cbd-82e8-8fc4519b18b,8475cc0-8de5-4e85-aacb-098e80796c1,023-02-24T19:56:14,768.17,ATM
919a6fc-d37a-4578-94b5-d0b7b36f484,8475cc0-8de5-4e85-aacb-098e80796c1,023-04-14T08:16:41,-830.07,Debit
71a87a0-9cc4-4d85-ac44-69234dff83b,8475cc0-8de5-4e85-aacb-098e80796c1,023-04-14T15:44:13,-763.95,Debit
b9bbdfc-bdf4-4adb-959b-5580f8e6db8,24b63f3-af11-4da4-9fc6-a37c3782d0d,023-07-01T15:40:51,136.47,ATM
56be41f-0e2f-4fcb-888e-7bb2b9d0888,24b63f3-af11-4da4-9fc6-a37c3782d0d,023-08-07T05:24:59,35.74,Check
c700eab-c266-4b6b-8541-d924057f16b,24b63f3-af11-4da4-9fc6-a37c3782d0d,022-11-07T01:03:55,-847.66,Check
ecf235d-74d0-42d2-b3c9-014e40f0aa7,24b63f3-af11-4da4-9fc6-a37c3782d0d,023-01-09T01:46:41,-900.37,Debit
3e9db62-1bcc-40a2-b061-a6bbe0d10eb,24b63f3-af11-4da4-9fc6-a37c3782d0d,023-09-18T02:09:18,-140.47,ATM
5c88f9d-c0b9-492a-920e-cc3802c70d5,24b63f3-af11-4da4-9fc6-a37c3782d0d,022-10-15T02:41:19,-80.43,ATM
3496b04-71e1-4290-850f-de49403ad07,24b63f3-af11-4da4-9fc6-a37c3782d0d,023-05-10T15:49:17,821.55,Debit
34aa781-cc3d-4bf1-aa90-0687e3c0a0e,24b63f3-af11-4da4-9fc6-a37c3782d0d,023-07-21T23:00:58,-708.8,ATM
